"Date","Year","Month","Week","Disease","Cases","URL","Country","Method","PopulationRaw","Population","PopulationCountry","CasesRaw","RawIncidence","OfficialAnnualCases","AnnualCaseSource","AnnualCaseNotes","AnnualRawCases","AdjustmentFactor","AnalysisCases","AnalysisIncidence","Incidence"
2024-07-01,2024,7,NA,"Pertussis",5233,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26713205,267.13205,"Australia",5233,19.5895625403242,NA,"Reporting-interval sum","",56426,1,5233,19.5895625403242,19.5895625403242
2024-08-01,2024,8,NA,"Pertussis",6661,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26713205,267.13205,"Australia",6661,24.9352333424612,NA,"Reporting-interval sum","",56426,1,6661,24.9352333424612,24.9352333424612
2024-09-01,2024,9,NA,"Pertussis",8312,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26713205,267.13205,"Australia",8312,31.1156972740635,NA,"Reporting-interval sum","",56426,1,8312,31.1156972740635,31.1156972740635
2024-10-01,2024,10,NA,"Pertussis",7940,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26713205,267.13205,"Australia",7940,29.7231275693051,NA,"Reporting-interval sum","",56426,1,7940,29.7231275693051,29.7231275693051
2024-11-01,2024,11,NA,"Pertussis",9308,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26713205,267.13205,"Australia",9308,34.8441903545456,NA,"Reporting-interval sum","",56426,1,9308,34.8441903545456,34.8441903545456
2024-12-01,2024,12,NA,"Pertussis",6843,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26713205,267.13205,"Australia",6843,25.6165443270472,NA,"Reporting-interval sum","",56426,1,6843,25.6165443270472,25.6165443270472
2025-01-01,2025,1,NA,"Pertussis",5010,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",5010,18.573423188663,NA,"Reporting-interval sum","",25267,1,5010,18.573423188663,18.573423188663
2025-02-01,2025,2,NA,"Pertussis",2881,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",2881,10.6806451510056,NA,"Reporting-interval sum","",25267,1,2881,10.6806451510056,10.6806451510056
2025-03-01,2025,3,NA,"Pertussis",2362,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",2362,8.75657197038366,NA,"Reporting-interval sum","",25267,1,2362,8.75657197038366,8.75657197038366
2025-04-01,2025,4,NA,"Pertussis",1929,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",1929,7.15132401814991,NA,"Reporting-interval sum","",25267,1,1929,7.15132401814991,7.15132401814991
2025-05-01,2025,5,NA,"Pertussis",2008,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",2008,7.44419835585537,NA,"Reporting-interval sum","",25267,1,2008,7.44419835585537,7.44419835585537
2025-06-01,2025,6,NA,"Pertussis",1756,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",1756,6.50996629127591,NA,"Reporting-interval sum","",25267,1,1756,6.50996629127591,6.50996629127591
2025-07-01,2025,7,NA,"Pertussis",1572,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",1572,5.827828593329,NA,"Reporting-interval sum","",25267,1,1572,5.827828593329,5.827828593329
2025-08-01,2025,8,NA,"Pertussis",1692,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",1692,6.27270100503351,NA,"Reporting-interval sum","",25267,1,1692,6.27270100503351,6.27270100503351
2025-09-01,2025,9,NA,"Pertussis",1741,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",1741,6.45435723981285,NA,"Reporting-interval sum","",25267,1,1741,6.45435723981285,6.45435723981285
2025-10-01,2025,10,NA,"Pertussis",1593,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",1593,5.90568126537729,NA,"Reporting-interval sum","",25267,1,1593,5.90568126537729,5.90568126537729
2025-11-01,2025,11,NA,"Pertussis",1509,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",1509,5.59427057718414,NA,"Reporting-interval sum","",25267,1,1509,5.59427057718414,5.59427057718414
2025-12-01,2025,12,NA,"Pertussis",1214,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",26974026,269.74026,"Australia",1214,4.50062589841057,NA,"Reporting-interval sum","",25267,1,1214,4.50062589841057,4.50062589841057
2026-01-01,2026,1,NA,"Pertussis",1017,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",27227096,272.27096,"Australia",1017,3.73524962045163,NA,"Reporting-interval sum","",3222,1,1017,3.73524962045163,3.73524962045163
2026-02-01,2026,2,NA,"Pertussis",772,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",27227096,272.27096,"Australia",772,2.83541072466928,NA,"Reporting-interval sum","",3222,1,772,2.83541072466928,2.83541072466928
2026-03-01,2026,3,NA,"Pertussis",755,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",27227096,272.27096,"Australia",755,2.77297292373744,NA,"Reporting-interval sum","",3222,1,755,2.77297292373744,2.77297292373744
2026-04-01,2026,4,NA,"Pertussis",678,"https://nindss.health.gov.au/pbi-dashboard/","AU","Projection",27227096,272.27096,"Australia",678,2.49016641363442,NA,"Reporting-interval sum","",3222,1,678,2.49016641363442,2.49016641363442
2015-01-01,2015,1,NA,"Pertussis",275,"https://www.cdctj.com.cn/system/2015/02/12/013081051.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",275,0.0196972472431211,NA,"Reporting-interval sum","",6819,1,275,0.0196972472431211,0.0196972472431211
2015-02-01,2015,2,NA,"Pertussis",315,"https://www.cdctj.com.cn/system/2015/03/12/013081196.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",315,0.0225623013875751,NA,"Reporting-interval sum","",6819,1,315,0.0225623013875751,0.0225623013875751
2015-03-01,2015,3,NA,"Pertussis",498,"https://www.cdctj.com.cn/system/2015/04/14/013081323.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",498,0.035669924098452,NA,"Reporting-interval sum","",6819,1,498,0.035669924098452,0.035669924098452
2015-04-01,2015,4,NA,"Pertussis",507,"https://www.cdctj.com.cn/system/2015/05/25/013081484.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",507,0.0363145612809541,NA,"Reporting-interval sum","",6819,1,507,0.0363145612809541,0.0363145612809541
2015-05-01,2015,5,NA,"Pertussis",573,"https://www.cdctj.com.cn/system/2015/06/15/013081604.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",573,0.0410419006193032,NA,"Reporting-interval sum","",6819,1,573,0.0410419006193032,0.0410419006193032
2015-06-01,2015,6,NA,"Pertussis",723,"https://www.cdctj.com.cn/system/2015/07/17/013081743.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",723,0.0517858536610056,NA,"Reporting-interval sum","",6819,1,723,0.0517858536610056,0.0517858536610056
2015-07-01,2015,7,NA,"Pertussis",877,"https://www.cdctj.com.cn/system/2015/08/13/013081861.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",877,0.0628163121171534,NA,"Reporting-interval sum","",6819,1,877,0.0628163121171534,0.0628163121171534
2015-08-01,2015,8,NA,"Pertussis",999,"https://www.cdctj.com.cn/system/2015/09/22/013082001.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",999,0.071554727257738,NA,"Reporting-interval sum","",6819,1,999,0.071554727257738,0.071554727257738
2015-09-01,2015,9,NA,"Pertussis",763,"https://www.cdctj.com.cn/system/2015/11/03/013082122.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",763,0.0546509078054596,NA,"Reporting-interval sum","",6819,1,763,0.0546509078054596,0.0546509078054596
2015-10-01,2015,10,NA,"Pertussis",466,"https://www.cdctj.com.cn/system/2015/11/11/013082155.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",466,0.0333778807828888,NA,"Reporting-interval sum","",6819,1,466,0.0333778807828888,0.0333778807828888
2015-11-01,2015,11,NA,"Pertussis",377,"https://www.cdctj.com.cn/system/2015/12/11/013082233.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",377,0.0270031353114787,NA,"Reporting-interval sum","",6819,1,377,0.0270031353114787,0.0270031353114787
2015-12-01,2015,12,NA,"Pertussis",446,"https://www.cdctj.com.cn/system/2016/01/12/013082310.shtml","CN","Interpolation",1396134173.5,13961.341735,"China",446,0.0319453537106618,NA,"Reporting-interval sum","",6819,1,446,0.0319453537106618,0.0319453537106618
2016-01-01,2016,1,NA,"Pertussis",332,"https://www.cdctj.com.cn/system/2016/02/04/013082403.shtml","CN","Interpolation",1404052632,14040.52632,"China",332,0.0236458372309792,NA,"Reporting-interval sum","",5683,1,332,0.0236458372309792,0.0236458372309792
2016-02-01,2016,2,NA,"Pertussis",384,"https://www.cdctj.com.cn/system/2016/03/17/013082581.shtml","CN","Interpolation",1404052632,14040.52632,"China",384,0.027349402098482,NA,"Reporting-interval sum","",5683,1,384,0.027349402098482,0.027349402098482
2016-03-01,2016,3,NA,"Pertussis",527,"https://www.cdctj.com.cn/system/2016/04/14/013082695.shtml","CN","Interpolation",1404052632,14040.52632,"China",527,0.0375342054841146,NA,"Reporting-interval sum","",5683,1,527,0.0375342054841146,0.0375342054841146
2016-04-01,2016,4,NA,"Pertussis",433,"https://www.cdctj.com.cn/system/2016/05/12/013082811.shtml","CN","Interpolation",1404052632,14040.52632,"China",433,0.0308392997620904,NA,"Reporting-interval sum","",5683,1,433,0.0308392997620904,0.0308392997620904
2016-05-01,2016,5,NA,"Pertussis",444,"https://www.cdctj.com.cn/system/2016/06/16/013082953.shtml","CN","Interpolation",1404052632,14040.52632,"China",444,0.0316227461763698,NA,"Reporting-interval sum","",5683,1,444,0.0316227461763698,0.0316227461763698
2016-06-01,2016,6,NA,"Pertussis",476,"https://www.cdctj.com.cn/system/2016/07/14/013083005.shtml","CN","Interpolation",1404052632,14040.52632,"China",476,0.03390186301791,NA,"Reporting-interval sum","",5683,1,476,0.03390186301791,0.03390186301791
2016-07-01,2016,7,NA,"Pertussis",581,"https://www.cdctj.com.cn/system/2016/08/12/013083102.shtml","CN","Interpolation",1404052632,14040.52632,"China",581,0.0413802151542137,NA,"Reporting-interval sum","",5683,1,581,0.0413802151542137,0.0413802151542137
2016-08-01,2016,8,NA,"Pertussis",711,"https://www.cdctj.com.cn/system/2016/09/18/013083164.shtml","CN","Interpolation",1404052632,14040.52632,"China",711,0.0506391273229706,NA,"Reporting-interval sum","",5683,1,711,0.0506391273229706,0.0506391273229706
2016-09-01,2016,9,NA,"Pertussis",545,"https://www.cdctj.com.cn/system/2016/10/13/013083220.shtml","CN","Interpolation",1404052632,14040.52632,"China",545,0.038816208707481,NA,"Reporting-interval sum","",5683,1,545,0.038816208707481,0.038816208707481
2016-10-01,2016,10,NA,"Pertussis",374,"https://www.cdctj.com.cn/system/2017/03/22/014002640.shtml","CN","Interpolation",1404052632,14040.52632,"China",374,0.0266371780855007,NA,"Reporting-interval sum","",5683,1,374,0.0266371780855007,0.0266371780855007
2016-11-01,2016,11,NA,"Pertussis",410,"https://www.cdctj.com.cn/system/2017/03/22/014002644.shtml","CN","Interpolation",1404052632,14040.52632,"China",410,0.0292011845322334,NA,"Reporting-interval sum","",5683,1,410,0.0292011845322334,0.0292011845322334
2016-12-01,2016,12,NA,"Pertussis",466,"https://www.cdctj.com.cn/system/2017/03/22/014002657.shtml","CN","Interpolation",1404052632,14040.52632,"China",466,0.0331896390049287,NA,"Reporting-interval sum","",5683,1,466,0.0331896390049287,0.0331896390049287
2017-01-01,2017,1,NA,"Pertussis",413,"https://www.cdctj.com.cn/system/2017/03/22/014002659.shtml","CN","Interpolation",1412354727,14123.54727,"China",413,0.029241945532852,NA,"Reporting-interval sum","",10542,1,413,0.029241945532852,0.029241945532852
2017-02-01,2017,2,NA,"Pertussis",488,"https://www.cdctj.com.cn/system/2017/03/22/014002662.shtml","CN","Interpolation",1412354727,14123.54727,"China",488,0.0345522261986241,NA,"Reporting-interval sum","",10542,1,488,0.0345522261986241,0.0345522261986241
2017-03-01,2017,3,NA,"Pertussis",748,"https://www.cdctj.com.cn/system/2017/04/18/014003612.shtml","CN","Interpolation",1412354727,14123.54727,"China",748,0.0529611991733009,NA,"Reporting-interval sum","",10542,1,748,0.0529611991733009,0.0529611991733009
2017-04-01,2017,4,NA,"Pertussis",608,"https://www.cdctj.com.cn/system/2017/05/15/014004715.shtml","CN","Interpolation",1412354727,14123.54727,"China",608,0.0430486752638595,NA,"Reporting-interval sum","",10542,1,608,0.0430486752638595,0.0430486752638595
2017-05-01,2017,5,NA,"Pertussis",861,"https://www.cdctj.com.cn/system/2017/06/13/014005769.shtml","CN","Interpolation",1412354727,14123.54727,"China",861,0.0609620220430643,NA,"Reporting-interval sum","",10542,1,861,0.0609620220430643,0.0609620220430643
2017-06-01,2017,6,NA,"Pertussis",1051,"https://www.cdctj.com.cn/system/2017/07/13/014007041.shtml","CN","Interpolation",1412354727,14123.54727,"China",1051,0.0744147330630204,NA,"Reporting-interval sum","",10542,1,1051,0.0744147330630204,0.0744147330630204
2017-07-01,2017,7,NA,"Pertussis",1224,"https://www.cdctj.com.cn/system/2017/08/17/014008874.shtml","CN","Interpolation",1412354727,14123.54727,"China",1224,0.0866637804654015,NA,"Reporting-interval sum","",10542,1,1224,0.0866637804654015,0.0866637804654015
2017-08-01,2017,8,NA,"Pertussis",1605,"https://www.cdctj.com.cn/system/2017/09/15/014010015.shtml","CN","Interpolation",1412354727,14123.54727,"China",1605,0.113640006247524,NA,"Reporting-interval sum","",10542,1,1605,0.113640006247524,0.113640006247524
2017-09-01,2017,9,NA,"Pertussis",1257,"https://www.cdctj.com.cn/system/2017/10/13/014010717.shtml","CN","Interpolation",1412354727,14123.54727,"China",1257,0.0890003039583412,NA,"Reporting-interval sum","",10542,1,1257,0.0890003039583412,0.0890003039583412
2017-10-01,2017,10,NA,"Pertussis",869,"https://www.cdctj.com.cn/system/2017/11/17/014300899.shtml","CN","Interpolation",1412354727,14123.54727,"China",869,0.0615284519807466,NA,"Reporting-interval sum","",10542,1,869,0.0615284519807466,0.0615284519807466
2017-11-01,2017,11,NA,"Pertussis",791,"https://www.cdctj.com.cn/system/2017/12/14/014301710.shtml","CN","Interpolation",1412354727,14123.54727,"China",791,0.0560057600883436,NA,"Reporting-interval sum","",10542,1,791,0.0560057600883436,0.0560057600883436
2017-12-01,2017,12,NA,"Pertussis",627,"https://www.cdctj.com.cn/system/2018/01/12/014302831.shtml","CN","Interpolation",1412354727,14123.54727,"China",627,0.0443939463658552,NA,"Reporting-interval sum","",10542,1,627,0.0443939463658552,0.0443939463658552
2018-01-01,2018,1,NA,"Pertussis",649,"https://www.cdctj.com.cn/system/2018/02/22/014305563.shtml","CN","Interpolation",1419008956,14190.08956,"China",649,0.0457361454454414,NA,"Reporting-interval sum","",22466,1,649,0.0457361454454414,0.0457361454454414
2018-02-01,2018,2,NA,"Pertussis",743,"https://www.cdctj.com.cn/system/2018/03/22/014307072.shtml","CN","Interpolation",1419008956,14190.08956,"China",743,0.0523604870045655,NA,"Reporting-interval sum","",22466,1,743,0.0523604870045655,0.0523604870045655
2018-03-01,2018,3,NA,"Pertussis",1602,"https://www.cdctj.com.cn/system/2018/04/24/014309030.shtml","CN","Interpolation",1419008956,14190.08956,"China",1602,0.112895693379965,NA,"Reporting-interval sum","",22466,1,1602,0.112895693379965,0.112895693379965
2018-04-01,2018,4,NA,"Pertussis",1758,"http://www.nhc.gov.cn/jkj/s3578/201805/e3e32b477f3b46948af98bce6b89dc0a.shtml","CN","Interpolation",1419008956,14190.08956,"China",1758,0.123889281499362,NA,"Reporting-interval sum","",22466,1,1758,0.123889281499362,0.123889281499362
2018-05-01,2018,5,NA,"Pertussis",1764,"http://www.nhc.gov.cn/jkj/s3578/201806/8e37d0ab57fb43fb8300ac51e44ee7be.shtml","CN","Interpolation",1419008956,14190.08956,"China",1764,0.124312111811647,NA,"Reporting-interval sum","",22466,1,1764,0.124312111811647,0.124312111811647
2018-06-01,2018,6,NA,"Pertussis",1973,"http://www.nhc.gov.cn/jkj/s3578/201807/2e222f8000be4f61b9f4e717af7a25d3.shtml","CN","Interpolation",1419008956,14190.08956,"China",1973,0.139040701022891,NA,"Reporting-interval sum","",22466,1,1973,0.139040701022891,0.139040701022891
2018-07-01,2018,7,NA,"Pertussis",2850,"https://www.cdctj.com.cn/system/2018/08/24/014316473.shtml","CN","Interpolation",1419008956,14190.08956,"China",2850,0.200844398335143,NA,"Reporting-interval sum","",22466,1,2850,0.200844398335143,0.200844398335143
2018-08-01,2018,8,NA,"Pertussis",4134,"https://www.cdctj.com.cn/system/2018/09/14/014318196.shtml","CN","Interpolation",1419008956,14190.08956,"China",4134,0.291330085164029,NA,"Reporting-interval sum","",22466,1,4134,0.291330085164029,0.291330085164029
2018-09-01,2018,9,NA,"Pertussis",2657,"https://www.cdctj.com.cn/system/2018/10/19/014319865.shtml","CN","Interpolation",1419008956,14190.08956,"China",2657,0.187243356623325,NA,"Reporting-interval sum","",22466,1,2657,0.187243356623325,0.187243356623325
2018-10-01,2018,10,NA,"Pertussis",1572,"https://www.cdctj.com.cn/system/2018/11/30/014322609.shtml","CN","Interpolation",1419008956,14190.08956,"China",1572,0.110781541818542,NA,"Reporting-interval sum","",22466,1,1572,0.110781541818542,0.110781541818542
2018-11-01,2018,11,NA,"Pertussis",1365,"http://www.nhc.gov.cn/jkj/s3578/201812/767678cf92774424829163ad981e36ad.shtml","CN","Interpolation",1419008956,14190.08956,"China",1365,0.0961938960447266,NA,"Reporting-interval sum","",22466,1,1365,0.0961938960447266,0.0961938960447266
2018-12-01,2018,12,NA,"Pertussis",1399,"http://www.nhc.gov.cn/jkj/s3578/201901/7ba54ed285484474a881584606aa8c94.shtml","CN","Interpolation",1419008956,14190.08956,"China",1399,0.0985899344810055,NA,"Reporting-interval sum","",22466,1,1399,0.0985899344810055,0.0985899344810055
2019-01-01,2019,1,NA,"Pertussis",1260,"https://www.cdctj.com.cn/system/2019/02/21/014326808.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",1260,0.0885129596750428,NA,"Reporting-interval sum","",30727,1,1260,0.0885129596750428,0.0885129596750428
2019-02-01,2019,2,NA,"Pertussis",1444,"https://www.cdctj.com.cn/system/2019/03/28/014328451.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",1444,0.101438661722827,NA,"Reporting-interval sum","",30727,1,1444,0.101438661722827,0.101438661722827
2019-03-01,2019,3,NA,"Pertussis",2735,"https://www.cdctj.com.cn/system/2019/04/26/014329671.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",2735,0.192129321199398,NA,"Reporting-interval sum","",30727,1,2735,0.192129321199398,0.192129321199398
